Emp_Id;satisfaction_level;last_evaluation;number_project;average_montly_hours;time_spend_company;Work_accident;left;promotion_last_5years;Department;salary
IND16304;0,82;0,52;5;225;2;0;0;0;accounting;high
IND27358;0,80;0,98;3;161;3;0;0;0;hr;medium
IND09035;0,98;0,98;4;259;2;0;0;0;hr;high
IND30033;0,95;0,96;3;250;3;0;0;0;hr;medium
IND41035;0,88;0,61;3;236;3;0;0;0;hr;medium
IND04955;0,90;0,97;4;239;4;0;0;0;technical;medium
IND43481;0,66;0,83;4;266;3;1;0;0;technical;medium
IND05846;0,99;0,62;5;133;3;0;0;0;technical;medium
IND23377;0,86;0,95;5;275;2;0;0;0;technical;medium
IND03782;0,96;0,95;5;189;2;0;0;0;technical;medium
IND04645;1,00;0,63;5;171;3;0;0;0;technical;medium
IND10527;0,46;0,38;6;140;3;0;0;0;technical;high
IND17614;0,19;0,85;6;116;3;0;0;0;technical;low
IND09405;0,73;0,60;3;145;6;1;0;0;technical;medium
IND12644;0,63;0,50;4;167;3;1;0;0;technical;medium
IND14622;0,68;0,89;4;227;3;0;0;0;technical;medium
IND27461;0,78;0,96;4;245;3;0;0;0;support;medium
IND42291;0,79;0,56;4;132;3;0;0;0;support;medium
IND03255;0,86;0,99;3;254;2;0;0;0;support;medium
IND28947;0,98;0,53;4;166;2;0;0;0;support;medium
IND04863;0,89;0,79;2;208;3;1;0;0;support;medium
IND17640;0,86;0,87;3;197;4;1;0;0;support;medium
IND23599;0,65;0,83;4;263;3;1;0;0;support;high
IND27989;0,52;0,98;4;272;2;0;0;0;support;low
IND12829;0,54;0,65;3;147;3;1;0;0;support;low
IND14769;0,68;0,73;4;197;3;0;0;0;support;low
IND27999;0,88;0,65;3;268;2;0;0;0;support;high
IND03494;0,75;0,85;4;181;3;0;0;0;technical;low
IND18856;0,17;0,93;6;192;4;0;0;0;technical;low
IND40186;0,92;0,83;5;270;3;0;0;0;technical;low
IND40992;0,79;0,66;3;183;3;0;0;0;management;high
IND22949;0,52;0,66;5;184;3;0;0;0;IT;low
IND30354;0,95;0,73;4;238;3;1;0;0;IT;low
IND13481;0,72;0,49;4;148;2;0;0;0;IT;low
IND14923;0,40;0,41;4;127;3;0;0;0;IT;low
IND27098;0,61;0,59;3;162;2;1;0;0;IT;low
IND37540;0,49;0,97;4;166;5;0;0;0;product_mng;low
IND06241;0,32;0,55;4;283;4;0;0;0;product_mng;low
IND36101;0,82;0,77;3;108;6;0;0;0;product_mng;medium
IND17051;0,90;0,79;3;154;2;0;0;0;product_mng;medium
IND38271;0,95;0,74;3;139;2;0;0;0;IT;medium
IND12049;0,55;0,60;5;271;3;1;0;0;RandD;medium
IND04919;0,91;0,78;4;153;3;0;0;0;RandD;medium
IND09687;0,45;0,41;3;216;6;1;0;0;RandD;medium
IND11153;0,65;0,60;3;218;4;0;0;0;RandD;medium
IND13712;0,88;0,89;3;171;2;0;0;0;RandD;medium
IND21948;0,78;0,76;3;238;3;0;0;0;marketing;medium
IND30428;0,77;0,71;3;134;3;0;0;0;marketing;medium
IND40387;0,32;0,75;3;255;4;0;0;0;sales;medium
IND24908;0,98;0,38;4;140;6;0;0;0;accounting;medium
IND38664;0,51;0,76;2;239;3;0;0;0;support;high
IND10861;0,81;0,59;4;187;2;0;0;0;technical;low
IND32337;0,64;0,90;5;279;5;0;0;0;management;medium
IND09748;0,73;0,94;4;213;3;1;0;0;marketing;medium
IND32446;0,49;0,56;5;202;2;0;0;0;marketing;medium
IND16816;0,84;0,54;3;265;2;0;0;0;marketing;medium
IND17626;0,81;0,86;4;249;3;0;0;0;sales;low
IND29036;0,77;0,50;4;281;2;0;0;0;sales;low
IND27376;0,24;0,83;3;208;5;0;0;0;sales;low
IND04500;0,77;0,78;3;165;2;0;0;0;sales;low
IND26423;0,13;0,88;3;146;5;0;0;0;sales;low
IND10761;0,94;0,66;4;230;2;0;0;0;sales;low
IND31960;0,61;0,82;3;209;2;0;0;0;sales;low
IND34569;0,95;0,49;4;178;2;0;0;0;sales;low
IND39073;0,22;0,92;6;220;4;1;0;0;sales;low
IND14230;0,65;0,56;3;142;3;0;0;0;sales;low
IND25540;0,95;0,67;3;153;2;0;0;0;sales;low
IND32256;0,98;0,62;5;254;5;1;0;0;sales;low
IND36841;0,88;0,72;3;193;4;0;0;0;sales;low
IND44574;0,94;0,69;3;248;3;0;0;0;sales;low
IND02680;0,62;0,75;4;216;2;0;0;0;sales;low
IND23897;0,81;0,96;3;226;3;0;0;0;sales;low
IND27618;0,56;0,51;4;140;2;0;0;0;sales;low
IND04736;0,52;0,86;6;103;4;0;0;0;sales;low
IND41240;0,88;0,57;4;185;2;0;0;0;sales;low
IND13996;0,56;0,92;5;160;3;0;0;0;accounting;low
IND25328;0,36;0,63;3;130;5;0;0;0;accounting;low
IND25998;0,56;0,85;5;230;3;0;0;0;accounting;medium
IND28566;0,89;0,46;4;248;5;1;0;0;hr;medium
IND34045;0,95;0,42;3;189;2;1;0;0;hr;medium
IND36043;0,48;0,52;3;280;2;0;0;0;hr;medium
IND24134;0,75;0,75;4;266;3;0;0;0;hr;medium
IND26060;0,65;0,54;4;260;3;0;0;0;technical;medium
IND27575;0,40;0,86;2;264;5;0;0;0;technical;medium
IND0580;0,52;0,53;5;182;2;0;0;0;technical;medium
IND01250;0,52;0,68;4;233;2;0;0;0;technical;medium
IND40264;0,68;0,49;3;230;3;0;0;0;technical;medium
IND30138;0,72;0,61;5;170;3;0;0;0;technical;medium
IND42322;0,78;0,72;4;258;3;0;0;0;technical;medium
IND39425;0,54;0,90;3;164;3;0;0;0;technical;high
IND36941;0,18;0,46;4;249;4;0;0;0;technical;low
IND02200;0,51;0,50;2;235;2;0;0;0;technical;medium
IND33163;0,63;0,86;6;206;6;0;0;0;technical;medium
IND10078;0,83;0,86;4;139;3;0;0;0;support;medium
IND11868;0,91;0,82;3;145;3;1;0;0;support;medium
IND19881;0,79;0,66;4;139;4;0;0;0;support;low
IND31273;0,52;0,95;3;171;3;1;0;0;support;low
IND39922;0,83;0,94;3;160;3;0;0;0;support;low
IND42283;0,92;0,74;3;137;2;0;0;0;support;low
IND43723;0,14;0,72;4;254;4;0;0;0;support;low
IND15419;0,80;0,38;3;215;6;0;0;0;support;low
IND04460;0,79;0,72;3;216;4;0;0;0;support;low
IND25814;0,86;0,60;3;229;2;1;0;0;support;low
IND12638;0,95;0,47;6;215;4;0;0;0;support;low
IND24802;0,77;0,90;4;163;3;0;0;0;technical;low
IND12795;0,55;0,72;4;273;3;0;0;0;technical;low
IND29344;0,42;0,91;2;176;3;0;0;0;technical;low
IND0329;0,79;0,86;5;270;2;0;0;0;management;low
IND25105;0,41;0,48;3;182;2;0;0;0;IT;low
IND28280;0,66;0,72;4;223;4;0;0;0;IT;low
IND34358;1,00;0,65;4;237;3;0;0;0;IT;low
IND42221;0,87;0,74;5;248;2;0;0;0;IT;low
IND19737;0,51;0,99;3;233;4;0;0;0;IT;low
IND21091;0,63;0,79;2;206;5;0;0;0;product_mng;low
IND31772;0,86;0,86;4;227;2;0;0;0;product_mng;low
IND38327;0,40;0,98;4;154;3;0;0;0;product_mng;low
IND14082;0,79;0,97;6;113;2;1;0;0;product_mng;medium
IND37170;0,70;0,90;4;254;3;0;0;0;IT;medium
IND13703;0,49;0,91;5;231;3;0;0;0;RandD;medium
IND27768;0,76;0,62;4;190;3;0;0;0;RandD;medium
IND09608;0,89;0,52;3;190;3;0;0;0;RandD;medium
IND44466;0,83;0,86;3;179;2;0;0;0;RandD;medium
IND20884;0,19;0,69;4;269;6;0;0;0;RandD;medium
IND01873;0,68;0,67;3;228;2;0;0;0;RandD;medium
IND31495;0,62;0,68;4;251;4;0;0;0;marketing;medium
IND23174;0,87;0,49;2;251;3;0;0;0;sales;medium
IND13622;0,66;0,75;4;200;4;0;0;0;accounting;medium
IND12280;0,37;0,41;2;146;2;0;0;0;support;medium
IND25700;0,57;0,49;3;159;4;1;0;0;technical;high
IND32588;0,66;0,81;5;135;2;0;0;0;management;low
IND17571;0,63;0,88;5;260;3;0;0;0;marketing;medium
IND44791;0,65;0,96;5;226;2;1;0;0;marketing;medium
IND062;0,33;0,85;2;127;3;0;0;0;marketing;medium
IND06456;0,66;0,57;6;278;3;0;0;0;sales;medium
IND03570;0,87;0,95;3;242;5;0;0;0;sales;low
IND33976;0,85;0,85;3;182;3;0;0;0;sales;low
IND41742;0,49;0,51;2;182;3;0;0;0;sales;low
IND25164;0,87;0,80;4;197;3;0;0;0;sales;low
IND40594;0,17;0,49;4;286;5;1;0;0;sales;low
IND01748;0,55;0,46;4;226;5;0;0;0;sales;low
IND05498;0,91;0,71;5;156;3;0;0;0;sales;low
IND09783;0,96;0,62;5;185;3;0;0;0;sales;low
IND17308;0,53;0,50;3;231;3;0;0;0;sales;low
IND19630;0,25;0,59;4;166;5;0;0;0;sales;low
IND44506;0,98;0,57;3;229;3;0;0;0;sales;low
IND16747;0,83;0,36;4;242;3;0;0;0;sales;low
IND26765;0,71;0,83;5;206;3;0;0;0;sales;low
IND16801;0,74;0,77;4;206;3;0;0;0;sales;low
IND29856;0,56;0,70;4;135;2;0;0;0;sales;low
IND05866;0,23;0,90;5;234;3;1;0;0;sales;low
IND20177;0,35;0,64;4;147;2;0;0;0;sales;low
IND44304;0,48;0,98;4;174;3;0;0;0;sales;low
IND09089;0,83;0,74;3;259;3;1;0;0;accounting;low
IND18007;0,73;0,87;3;227;4;0;0;0;accounting;low
IND05864;0,85;0,97;4;104;5;0;0;0;accounting;low
IND26558;0,80;0,95;3;247;3;0;0;0;hr;medium
IND38544;0,98;0,74;4;139;3;0;0;0;hr;medium
IND32326;0,96;0,85;3;186;2;0;0;0;hr;medium
IND41736;0,67;0,75;3;194;3;0;0;0;hr;medium
IND36562;0,58;0,91;3;124;2;0;0;0;technical;medium
IND31124;0,83;0,86;3;273;3;0;0;0;technical;medium
IND36588;0,90;0,57;4;186;4;0;0;0;technical;medium
IND40570;0,89;0,66;4;252;3;0;0;0;technical;medium
IND02044;0,99;0,92;3;154;3;0;0;0;technical;medium
IND03357;0,89;0,50;4;238;3;0;0;0;technical;medium
IND41188;0,79;0,50;4;151;3;1;0;0;technical;medium
IND44274;0,64;0,41;3;231;6;0;0;0;technical;medium
IND13160;0,22;0,57;5;174;6;0;0;0;technical;high
IND27109;0,94;0,60;5;278;2;0;0;0;technical;low
IND32367;0,56;0,97;3;270;3;1;0;0;technical;medium
IND28886;0,85;0,80;4;158;3;0;0;0;support;medium
IND01003;0,80;0,62;3;191;3;0;0;0;support;medium
IND44738;0,86;0,53;3;163;3;0;0;0;support;medium
IND06862;0,96;1,00;5;152;4;0;0;0;support;low
IND24775;0,51;0,61;4;251;2;1;0;0;support;low
IND01153;0,73;0,95;3;149;2;0;0;0;support;low
IND17692;0,31;0,75;4;220;3;0;0;0;support;low
IND32754;0,62;0,51;4;175;3;0;0;0;support;low
IND27542;0,55;0,91;3;179;3;1;0;0;support;low
IND28140;0,51;0,80;4;257;2;0;0;0;support;low
IND03423;0,54;0,54;3;196;3;0;0;0;support;low
IND05218;0,65;0,95;3;190;3;0;0;0;technical;low
IND06848;0,65;0,75;4;270;2;0;0;0;technical;low
IND10133;0,90;0,64;5;226;2;0;0;0;technical;low
IND01006;0,55;0,71;3;211;2;0;0;0;management;low
IND068;0,59;0,89;3;192;2;0;0;0;IT;low
IND31419;0,34;0,67;5;96;2;1;0;0;IT;low
IND02285;0,31;0,92;5;197;5;0;0;0;IT;low
IND02750;0,83;0,71;3;243;2;1;0;0;IT;low
IND11058;0,80;0,73;3;168;2;0;0;0;IT;low
IND08246;0,66;0,85;5;271;4;0;0;0;product_mng;low
IND03856;0,98;0,39;5;158;4;1;0;0;product_mng;medium
IND41246;0,89;0,52;4;243;5;0;0;0;product_mng;medium
IND12547;0,64;0,94;3;148;2;0;0;0;product_mng;medium
IND42839;0,95;0,68;3;165;3;0;0;0;IT;medium
IND42764;0,96;0,85;5;171;2;0;0;0;RandD;medium
IND36048;0,96;0,82;5;164;2;0;0;0;RandD;medium
IND21081;0,63;0,81;4;265;2;0;0;0;RandD;medium
IND36483;0,83;0,71;4;196;2;0;0;0;RandD;medium
IND39615;0,61;0,72;4;182;2;1;0;0;RandD;medium
IND42503;0,89;0,66;3;272;3;0;0;0;RandD;medium
IND04256;0,67;0,63;3;241;3;0;0;0;marketing;medium
IND01613;0,61;1,00;5;139;2;0;0;0;sales;medium
IND44577;0,58;0,77;3;180;2;0;0;0;accounting;high
IND24741;0,56;0,76;4;206;2;1;0;0;support;low
IND25658;0,13;0,49;6;227;4;0;0;0;technical;medium
IND25472;0,39;1,00;5;204;5;1;0;0;management;medium
IND12772;0,94;0,48;4;218;3;0;0;0;marketing;medium
IND07252;0,63;0,61;3;205;2;0;0;0;marketing;medium
IND24469;0,75;0,63;4;261;3;1;0;0;marketing;low
IND22877;0,70;0,83;3;159;3;0;0;0;sales;low
IND01387;0,28;0,83;4;162;3;0;0;0;sales;low
IND28227;0,77;0,42;4;98;2;0;0;0;sales;low
IND08476;0,79;0,64;4;263;2;0;0;0;sales;low
IND0462;0,51;0,46;3;176;3;0;0;0;sales;low
IND05934;0,96;0,99;4;233;3;0;0;0;sales;low
IND29402;0,72;0,99;4;156;2;1;0;0;sales;low
IND36304;0,97;1,00;3;198;2;0;0;0;sales;low
IND13233;0,55;0,90;4;191;3;0;0;0;sales;low
IND19799;0,32;0,45;2;188;3;0;0;0;sales;low
IND21315;0,78;0,65;3;157;2;0;0;0;sales;low
IND15671;0,17;0,57;5;286;3;0;0;0;sales;low
IND34524;0,88;0,50;4;216;2;0;0;0;sales;low
IND42368;0,97;0,50;3;188;3;1;0;0;sales;low
IND15902;0,74;0,86;5;153;2;0;0;0;sales;low
IND24700;0,26;0,45;5;187;2;0;0;0;sales;low
IND32225;0,87;0,92;4;141;3;0;0;0;sales;low
IND16313;0,29;0,47;5;139;4;0;0;0;sales;low
IND28168;0,91;0,95;3;189;2;0;0;0;sales;low
IND18156;0,71;0,77;3;193;3;1;0;0;accounting;low
IND41663;0,60;0,63;3;182;3;0;0;0;accounting;medium
IND0378;0,50;0,61;4;135;3;0;0;0;accounting;medium
IND28716;0,49;0,85;4;238;2;0;0;0;hr;medium
IND03627;0,53;0,92;3;199;2;0;0;0;hr;medium
IND23997;0,42;0,38;2;115;3;0;0;0;hr;medium
IND28176;0,53;0,82;3;133;3;0;0;0;hr;medium
IND37768;0,34;0,62;4;158;2;0;0;0;technical;medium
IND04108;0,68;0,51;5;158;3;0;0;0;technical;medium
IND38359;0,56;0,77;5;238;4;0;0;0;technical;medium
IND13129;0,72;0,71;3;242;2;0;0;0;technical;medium
IND13273;0,76;0,55;4;250;3;0;0;0;technical;medium
IND29194;0,87;0,57;4;175;2;0;0;0;technical;medium
IND06604;0,97;0,63;3;270;4;1;0;0;technical;high
IND17822;0,80;0,62;3;171;3;0;0;0;technical;low
IND16037;0,67;0,81;5;175;6;1;0;0;technical;medium
IND07809;0,60;0,97;5;145;2;0;0;0;technical;medium
IND02959;0,88;0,50;3;170;3;0;0;0;technical;medium
IND17317;0,64;0,74;3;267;2;0;0;0;support;medium
IND26008;0,85;0,70;3;188;2;0;0;0;support;low
IND06977;0,90;0,48;3;213;3;0;0;0;support;low
IND15340;0,76;0,84;5;249;3;0;0;0;support;low
IND15832;0,55;0,66;3;134;3;0;0;0;support;low
IND31184;0,76;0,77;5;234;3;0;0;0;support;low
IND34152;0,87;0,72;3;201;3;0;0;0;support;low
IND03031;0,80;0,82;3;178;3;0;0;0;support;low
IND16069;0,54;0,68;4;183;2;0;0;0;support;low
IND37629;0,84;0,91;4;207;3;0;0;0;support;low
IND40968;0,85;0,64;4;147;3;0;0;0;support;low
IND04354;0,95;0,49;3;188;3;0;0;0;technical;low
IND24781;0,48;0,56;3;229;3;0;0;0;technical;low
IND21459;0,53;0,77;2;271;2;0;0;0;technical;low
IND27298;0,80;0,82;4;175;2;0;0;0;management;low
IND43552;0,40;0,46;2;109;3;0;0;0;IT;low
IND02398;0,76;0,69;4;253;3;0;0;0;IT;low
IND16008;0,99;0,64;3;174;4;0;0;0;IT;low
IND21048;0,49;0,64;3;142;4;0;0;0;IT;low
IND24362;0,94;0,71;3;175;3;0;0;0;IT;low
IND39235;0,54;0,73;4;266;3;0;0;0;product_mng;low
IND02814;0,13;0,93;4;253;5;1;0;0;product_mng;low
IND21509;0,91;0,84;3;237;2;0;0;0;product_mng;medium
IND14026;0,73;0,56;3;215;3;0;0;0;product_mng;medium
IND14705;0,65;0,97;3;171;3;0;0;0;IT;medium
IND01078;0,23;0,51;6;194;4;1;0;0;RandD;medium
IND03402;0,23;0,88;5;238;6;0;0;0;RandD;medium
IND16998;0,89;0,51;3;249;3;0;0;0;RandD;medium
IND15122;0,81;0,80;3;183;2;1;0;0;RandD;medium
IND31795;0,51;0,74;3;271;4;0;0;0;RandD;medium
IND36858;0,35;0,81;6;256;3;0;0;0;RandD;medium
IND41603;0,49;0,66;3;169;3;0;0;0;marketing;medium
IND41671;0,51;0,80;3;254;2;0;0;0;sales;medium
IND17401;0,66;0,86;4;112;6;0;0;0;accounting;medium
IND21634;0,74;0,96;5;222;2;0;0;0;support;high
IND03635;0,57;0,96;4;177;2;0;0;0;technical;low
IND34606;0,80;0,74;5;181;4;1;0;0;management;medium
IND16610;0,79;0,84;4;144;2;1;0;0;marketing;medium
IND28263;0,74;0,94;4;255;4;0;0;0;marketing;medium
IND16297;0,74;0,80;3;219;2;0;0;0;marketing;medium
IND19688;0,40;1,00;6;206;2;0;0;0;sales;low
IND01087;0,14;0,71;2;155;3;0;0;0;sales;low
IND29864;0,83;0,87;5;248;3;0;0;0;sales;low
IND44292;0,76;0,52;4;259;2;0;0;0;sales;low
IND08165;0,80;0,80;3;271;4;0;0;0;sales;low
IND08380;0,95;0,38;2;103;3;0;0;0;sales;low
IND33608;0,88;0,76;4;159;4;1;0;0;sales;low
IND26406;0,92;0,85;4;184;3;0;0;0;sales;low
IND38445;0,16;0,88;4;201;6;0;0;0;sales;medium
IND44502;0,70;0,63;3;157;4;0;0;0;sales;medium
IND35830;0,71;0,93;3;287;5;0;0;0;sales;medium
IND41037;0,52;0,82;2;242;3;0;0;0;sales;medium
IND42521;0,49;0,58;5;246;3;1;0;0;sales;medium
IND28434;0,50;0,57;3;219;3;0;0;0;sales;medium
IND33441;0,86;0,94;3;212;3;0;0;0;sales;medium
IND30440;0,49;0,99;5;262;2;1;0;0;sales;medium
IND03446;0,69;0,91;4;128;3;1;0;0;sales;medium
IND31828;0,96;1,00;3;231;6;0;0;0;sales;medium
IND37812;0,87;0,54;3;260;2;0;0;0;sales;medium
IND38742;0,36;0,40;3;160;3;0;0;0;accounting;medium
IND15818;0,86;1,00;3;166;3;1;0;0;accounting;medium
IND25949;0,79;0,74;4;222;2;0;0;0;accounting;medium
IND39847;1,00;0,52;4;171;4;0;0;0;hr;medium
IND26685;0,88;0,88;3;220;4;0;0;0;hr;medium
IND33740;0,49;0,65;4;176;3;1;0;0;hr;medium
IND25866;0,52;0,62;3;160;2;0;0;0;hr;medium
IND12176;0,76;0,78;3;162;3;0;0;0;technical;medium
IND22017;0,69;0,91;3;167;2;0;0;0;technical;medium
IND42217;0,69;0,81;5;217;2;0;0;0;technical;medium
IND14826;0,75;0,58;3;159;3;0;0;0;technical;medium
IND17506;0,47;0,47;4;191;3;0;0;0;technical;medium
IND07084;0,88;1,00;3;125;3;0;0;0;technical;medium
IND22545;0,49;0,43;5;210;4;1;0;0;technical;medium
IND31938;0,92;0,67;4;241;3;0;0;0;technical;high
IND12581;0,24;0,48;4;145;3;1;0;0;technical;high
IND34494;0,69;1,00;5;237;3;0;0;0;technical;high
IND0901;0,81;0,57;4;213;4;0;0;0;technical;high
IND41206;0,61;0,48;4;257;2;0;0;0;support;high
IND29007;0,75;0,86;6;114;4;0;0;0;support;high
IND06424;0,69;0,86;4;214;2;0;0;0;support;high
IND20943;0,53;0,49;3;191;3;0;0;0;support;high
IND013;0,93;0,96;4;223;3;1;0;0;support;high
IND0962;0,15;0,67;5;249;5;0;0;0;support;high
IND18399;0,48;0,41;5;286;3;0;0;0;support;high
IND23240;0,67;0,73;4;251;3;0;0;0;support;high
IND04923;0,36;0,93;3;162;5;0;0;0;support;low
IND25462;0,35;0,54;3;138;4;0;0;0;support;low
IND17381;0,65;0,62;4;235;3;0;0;0;support;low
IND43088;0,80;0,50;4;125;3;0;0;0;technical;low
IND11646;0,97;0,96;5;210;6;1;0;0;technical;low
IND39033;0,67;0,64;4;136;3;0;0;0;technical;low
IND44651;0,58;0,78;3;223;3;0;0;0;management;low
IND16151;0,61;0,67;3;188;5;0;0;0;IT;low
IND32623;0,97;0,66;4;214;2;1;0;0;IT;low
IND01074;0,87;0,97;4;160;3;0;0;0;IT;low
IND36803;0,80;0,71;4;200;2;0;0;0;IT;low
IND03376;0,91;0,55;3;223;3;0;0;0;IT;low
IND05486;0,63;0,73;3;272;2;0;0;0;product_mng;low
IND12869;0,79;0,96;4;170;2;0;0;0;product_mng;low
IND08940;0,89;0,57;2;235;3;1;0;0;product_mng;low
IND26625;1,00;0,87;3;274;3;0;0;0;product_mng;medium
IND40975;0,60;0,73;5;203;2;0;0;0;IT;medium
IND18311;0,70;0,80;4;236;2;0;0;0;RandD;medium
IND37791;0,79;0,81;4;203;3;0;0;0;RandD;medium
IND41450;0,88;0,72;4;249;3;1;0;0;RandD;medium
IND09135;0,87;0,48;4;133;2;0;0;0;RandD;medium
IND18649;0,52;0,58;3;203;2;0;0;0;RandD;medium
IND36779;0,59;0,75;3;168;3;0;0;0;RandD;medium
IND14814;0,64;0,75;4;172;4;0;0;0;marketing;medium
IND24977;0,81;0,83;3;177;2;0;0;0;sales;medium
IND35360;0,87;0,57;3;149;2;0;0;0;accounting;medium
IND01670;0,74;0,61;3;231;2;0;0;0;support;medium
IND08838;0,73;0,89;3;226;3;1;0;0;technical;high
IND01595;0,97;0,58;4;187;4;1;0;0;management;high
IND12592;0,54;0,81;3;145;2;0;0;0;marketing;high
IND12617;0,59;0,55;4;138;2;0;0;0;marketing;high
IND13490;0,99;0,95;3;153;4;0;0;0;marketing;high
IND13863;0,79;0,75;4;168;3;0;0;0;sales;high
IND19548;0,96;0,37;3;111;2;0;0;0;sales;high
IND29577;0,54;0,67;3;154;2;0;0;0;sales;high
IND16825;0,79;0,84;4;171;3;0;0;0;sales;low
IND25645;0,64;0,79;3;253;2;0;0;0;sales;low
IND36203;0,65;0,53;4;160;3;0;0;0;sales;low
IND38707;0,87;0,86;3;196;4;0;0;0;sales;low
IND34224;0,70;0,59;4;178;3;0;0;0;sales;low
IND25325;0,89;0,81;3;268;3;0;0;0;sales;low
IND25664;0,61;0,58;6;146;3;0;0;0;sales;low
IND30116;0,90;0,49;4;185;2;0;0;0;sales;low
IND07626;0,49;0,54;4;247;3;1;0;0;sales;medium
IND14694;0,85;0,97;4;210;2;0;0;0;sales;medium
IND17297;0,54;0,58;3;234;3;0;0;0;sales;medium
IND0824;0,64;0,57;4;271;2;0;0;0;sales;medium
IND24323;0,81;0,77;5;102;5;0;0;0;sales;medium
IND42296;0,49;0,66;3;163;3;0;0;0;sales;medium
IND28207;0,58;0,57;3;144;4;1;0;0;sales;medium
IND34970;0,62;0,49;3;172;3;0;0;0;sales;medium
IND39507;0,80;0,84;3;203;3;1;0;0;accounting;medium
IND05718;0,64;0,64;3;192;3;1;0;0;accounting;medium
IND06567;0,81;0,86;5;159;2;0;0;0;accounting;medium
IND39486;0,80;0,74;3;159;2;0;0;0;hr;medium
IND02998;0,92;0,81;4;206;2;0;0;0;hr;medium
IND04188;0,66;0,98;4;225;2;1;0;0;hr;medium
IND38376;0,79;0,89;3;252;2;0;0;0;hr;medium
IND06097;0,74;0,54;6;113;3;0;0;0;technical;medium
IND07195;0,79;0,74;3;238;2;0;0;0;technical;medium
IND10829;0,87;0,94;3;217;3;0;0;0;technical;medium
IND18255;0,49;0,57;4;145;2;0;0;0;technical;medium
IND30627;0,30;0,44;5;128;4;1;0;0;technical;medium
IND20684;0,85;0,89;4;177;3;0;0;0;technical;medium
IND25606;0,61;0,97;4;256;4;0;0;0;technical;medium
IND26229;0,68;0,55;3;182;3;1;0;0;technical;medium
IND17864;0,67;0,67;4;226;2;0;0;0;technical;high
IND34038;0,63;0,73;5;168;3;0;0;0;technical;low
IND43883;0,63;0,94;4;145;3;0;0;0;technical;medium
IND07140;0,50;0,88;4;172;4;0;0;0;support;medium
IND43678;0,70;0,55;4;233;2;0;0;0;support;medium
IND34101;0,18;0,46;5;202;4;0;0;0;support;medium
IND28300;0,77;0,55;5;255;2;0;0;0;support;medium
IND33583;0,78;0,61;3;257;3;0;0;0;support;medium
IND35039;0,54;0,77;3;185;3;0;0;0;support;medium
IND21546;0,90;0,69;3;231;4;0;0;0;support;medium
IND31538;0,56;0,76;3;207;2;0;0;0;support;medium
IND35006;0,63;0,81;3;215;3;0;0;0;support;medium
IND40324;0,68;0,75;5;243;3;1;0;0;support;low
IND15639;0,96;0,54;3;198;3;0;0;0;support;low
IND19835;0,85;0,87;6;232;6;0;0;0;technical;low
IND07696;0,82;0,66;4;150;3;0;0;0;technical;low
IND31722;0,44;0,39;2;188;3;0;0;0;technical;low
IND37255;0,86;0,97;4;155;3;0;0;0;management;low
IND29173;0,56;0,68;3;109;3;0;0;0;IT;low
IND40805;0,69;0,94;3;170;3;0;0;0;IT;high
IND02117;0,91;0,85;5;214;2;0;0;0;IT;low
IND20516;0,99;0,94;3;244;3;0;0;0;IT;high
IND04566;0,76;0,84;5;137;4;0;0;0;IT;high
IND11673;0,63;0,67;5;250;2;0;0;0;product_mng;low
IND39256;0,21;0,62;4;247;3;1;0;0;product_mng;low
IND19690;0,63;0,43;2;222;4;0;0;0;product_mng;high
IND22407;0,58;0,51;2;100;2;0;0;0;product_mng;low
IND43322;0,52;0,84;4;212;3;0;0;0;IT;medium
IND10792;0,89;0,64;3;184;5;0;0;0;RandD;high
IND10298;0,81;0,81;4;177;3;0;0;0;RandD;medium
IND04407;0,62;0,73;3;138;3;0;0;0;RandD;medium
IND13161;0,83;0,50;4;167;3;1;0;0;RandD;medium
IND01334;0,85;0,99;3;201;3;0;0;0;RandD;medium
IND02224;0,52;0,61;5;162;3;0;0;0;marketing;high
IND19096;0,57;0,97;5;126;5;0;0;0;sales;medium
IND36312;0,93;1,00;4;145;3;0;0;0;accounting;medium
IND43817;0,78;0,89;3;211;3;0;0;0;support;medium
IND07221;0,65;0,59;3;167;2;0;0;0;technical;high
IND21713;0,42;0,74;5;256;6;0;0;0;management;medium
IND31826;0,22;0,61;6;237;5;0;0;0;marketing;high
IND03450;0,71;0,96;5;135;4;1;0;0;marketing;low
IND19029;0,44;0,68;5;209;4;0;0;0;marketing;medium
IND03081;0,60;0,52;4;190;3;0;0;0;sales;medium
IND42881;0,68;0,61;3;134;4;0;0;0;sales;medium
IND08000;0,53;0,41;2;148;2;1;0;0;sales;medium
IND16853;0,80;0,82;4;202;3;0;0;0;sales;low
IND37409;0,97;0,82;4;176;2;0;0;0;sales;low
IND06527;0,47;0,47;2;221;6;0;0;0;sales;low
IND09532;0,96;0,93;3;156;3;0;0;0;sales;low
IND12338;0,81;0,45;6;98;3;0;0;0;sales;low
IND0603;0,86;0,65;4;134;4;0;0;0;sales;low
IND10662;0,59;0,82;4;203;4;1;0;0;sales;low
IND23248;0,53;0,97;3;189;3;0;0;0;sales;low
IND09584;0,57;0,86;3;258;2;0;0;0;sales;low
IND09620;0,70;0,48;4;237;3;0;0;0;sales;low
IND43735;0,58;0,59;4;224;3;0;0;0;sales;high
IND12659;0,43;0,86;5;125;3;1;0;0;sales;low
IND38952;0,92;0,82;4;207;4;0;0;0;sales;low
